name,address,contacts,coords,category,lat,lon,schedule,query,city,social
"RENION HILLS, отель","проспект Назарбаева, 281",,"43.223358, 76.953555",Гостиницы,43.223358,76.953555,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Resident Hotel Gogol, гостиничный комплекс","улица Гоголя, 129",,"43.259434, 76.932941",Гостиницы,43.259434,76.932941,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"The Dostyk Hotel, комплекс","улица Курмангазы, 36",,"43.244609, 76.951019",Гостиницы,43.244609,76.951019,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"RENION CITY HOTEL, отель","улица Калдаякова, 21",,"43.261582, 76.957544",Гостиницы,43.261582,76.957544,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Казжол, гостиница","улица Гоголя, 127/1",,"43.260167, 76.933715",Гостиницы,43.260167,76.933715,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Holiday Inn Express, гостиничный комплекс","проспект Сейфуллина, 597/5",,"43.239464, 76.933833",Гостиницы,43.239464,76.933833,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Park Dedeman Almaty, гостиница","улица Тимирязева, 67а",,"43.226745, 76.908934",Гостиницы,43.226745,76.908934,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Mercure Almaty city center, гостиничный комплекс","проспект Абылай хана, 53",,"43.264309, 76.939967",Гостиницы,43.264309,76.939967,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""comment"": ""ресторан: пн-вс 7:00-23:00"", ""is_24x7"": true}",Отель,Алматы,
"Garden Park Inn, отель","улица Байтурсынова, 139",,"43.234296, 76.930105",Гостиницы,43.234296,76.930105,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
Рыбацкая усадьба,"улица Водохранилище, 32",,"43.44569, 76.713834",Гостиницы,43.44569,76.713834,"{""Fri"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}}",Отель,Алматы,
Специализированный учебный центр Меркурий Медет,"улица Коперника, 130",,"43.267934, 76.969882",Гостиницы,43.267934,76.969882,"{""Fri"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""07:00"", ""to"": ""23:00""}]}}",Отель,Алматы,
"Уют, гостиница","улица Гоголя, 127/1",,"43.259783, 76.93377",Гостиницы,43.259783,76.93377,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Shera Inn Hotel, отель","улица Кажымукана, 49",,"43.225068, 76.955074",Гостиницы,43.225068,76.955074,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Отрар, гостиничный комплекс","улица Гоголя, 73",,"43.26081, 76.950892",Гостиницы,43.26081,76.950892,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""comment"": ""ресторан: пн-вс 7:30-18:00"", ""is_24x7"": true}",Отель,Алматы,
"Ibis Almaty Jetisu, гостиница","проспект Абылай хана, 55",,"43.263335, 76.9398",Гостиницы,43.263335,76.9398,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Grand Voyage, гостиничный комплекс","улица Курмангазы, 93/1",,"43.244086, 76.932722",Гостиницы,43.244086,76.932722,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Kazzhol Park Almaty, гостиница","улица Наурызбай батыра, 108",,"43.250603, 76.937022",Гостиницы,43.250603,76.937022,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Grand Erbil Hotel, ресторанно-гостиничный комплекс","улица Тлеуберды Сауранбаева, 5",,"43.336806, 76.948647",Гостиницы,43.336806,76.948647,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""comment"": ""SPA процедуры: пн-вс 13:00-01:00"", ""is_24x7"": true}",Отель,Алматы,
"Сириус, гостиница","проспект Райымбека, 267/2",,"43.260262, 76.888694",Гостиницы,43.260262,76.888694,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Узынагаш, гостиница","улица Абая, 58а",,"43.22114, 76.312042",Гостиницы,43.22114,76.312042,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Salut Hotel Almaty, комплекс","проспект Райымбека, 532а",,"43.240405, 76.820133",Гостиницы,43.240405,76.820133,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Aura, гостиничный комплекс","проспект Сейфуллина, 49/1",,"43.327937, 76.941338",Гостиницы,43.327937,76.941338,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Mosh Mosh Boutique Hotel, отель","улица Абиша Кекилбайулы, 219",,"43.195158, 76.891532",Гостиницы,43.195158,76.891532,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Топаз, гостиница","Алиби Жангельдина улица, 6/1",,"51.172597, 71.413363",Гостиницы,51.172597,71.413363,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Астана,
"Small, сеть супермаркетов","проспект Мангилик Ел, 66/1","('', '')","51.078804, 71.422108",Супермаркеты,51.078804,71.422108,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
"galmart, супермаркет","улица Шамши Калдаяков, 6","('', '')","51.118074, 71.458846",Супермаркеты,51.118074,71.458846,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""22:45""}]}}",Магазин,Астана,
"Small, сеть супермаркетов","улица Е-36, 9/1","('', '')","51.123488, 71.384766",Супермаркеты,51.123488,71.384766,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
"Таугуль, гостиница","Таугуль-1 микрорайон, 82/1",,"43.213339, 76.876155",Гостиницы,43.213339,76.876155,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Lamiya Aparts, гостиница","улица Ади Шарипова, 145 к1",,"43.244424, 76.922981",Гостиницы,43.244424,76.922981,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Small, сеть супермаркетов","улица Ахмет Байтурсынулы, 12",,"51.123353, 71.479249",Супермаркеты,51.123353,71.479249,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
"Small, сеть супермаркетов","улица Аманжол Болекпаев, 15п",,"51.122865, 71.502118",Супермаркеты,51.122865,71.502118,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
East Astana Hotel,"улица Мухтара Ауэзова, 12",,"51.166726, 71.4257",Гостиницы,51.166726,71.4257,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Астана,
